Date,Open,High,Low,Close,Volume,stock_id
2007-02-13,100.0,100.0,38.5,45.0,2,3699
2007-02-14,82.5,137.5,82.5,131.5,2,3699
2007-10-24,225.0,350.0,225.0,325.0,4,3699
2007-10-25,250.0,325.0,155.0,311.0,2,3699
2007-11-14,275.0,305.0,275.0,303.5,2,3699
2007-11-16,250.0,325.0,250.0,325.0,4,3699
2007-11-19,250.0,300.0,250.0,300.0,4,3699
2007-11-21,200.0,300.0,200.0,300.0,6,3699
2008-01-08,250.0,250.0,250.0,250.0,2,3699
2008-01-14,212.5,250.0,212.5,250.0,4,3699
2008-01-29,225.0,225.0,200.0,212.5,2,3699
2008-01-30,187.5,212.5,187.5,212.5,2,3699
2008-02-08,212.5,237.5,212.5,237.5,4,3699
2008-02-11,225.0,237.5,225.0,237.5,2,3699
2008-02-19,225.0,250.0,225.0,245.0,4,3699
2008-02-20,225.0,237.5,225.0,237.5,12,3699
2008-03-04,225.0,235.0,200.0,230.0,14,3699
2008-03-10,217.5,222.5,217.5,222.5,2,3699
2008-03-14,225.0,235.0,225.0,235.0,2,3699
2008-03-19,212.5,235.0,200.0,235.0,28,3699
2008-03-25,230.0,230.0,225.0,230.0,2,3699
2008-04-03,212.5,230.0,212.5,230.0,6,3699
2008-04-07,230.0,235.0,225.0,235.0,8,3699
2008-04-14,225.0,240.0,225.0,240.0,4,3699
2008-04-15,240.0,240.0,225.0,230.0,2,3699
2008-04-18,225.0,242.5,225.0,242.5,14,3699
2008-04-22,250.0,250.0,250.0,250.0,2,3699
2008-04-24,250.0,262.5,250.0,255.0,12,3699
2008-04-28,262.5,272.5,256.0,272.5,6,3699
2008-04-29,262.5,272.5,262.5,272.5,8,3699
2008-04-30,272.5,272.5,272.5,272.5,2,3699
2008-05-05,250.0,275.0,250.0,272.5,4,3699
2008-05-07,237.5,272.5,237.5,272.5,2,3699
2008-05-08,237.5,272.5,237.5,272.5,2,3699
2008-05-12,252.5,270.0,250.0,270.0,2,3699
2008-05-13,250.0,272.0,250.0,270.0,2,3699
